user_id,plan_type,billing_cycle,signup_date,is_churner
4761,Premium,Monthly,2024-02-23,False
4762,Premium,Annual,2024-06-20,False
4763,Family,Annual,2024-05-20,False
4764,Premium,Monthly,2024-09-07,True
4765,Premium,Annual,2024-08-16,False
4766,Basic,Monthly,2024-12-04,False
4767,Premium,Annual,2024-12-06,False
4768,Premium,Annual,2024-11-16,False
4769,Basic,Annual,2024-10-07,False
4770,Premium,Annual,2024-10-02,False
4771,Basic,Monthly,2024-10-29,False
4772,Premium,Monthly,2024-01-12,False
4773,Premium,Annual,2024-12-03,False
4774,Basic,Monthly,2024-03-30,False
4775,Premium,Monthly,2024-01-11,False
4776,Premium,Monthly,2024-08-12,False
4777,Family,Annual,2024-04-24,False
4778,Family,Annual,2024-03-22,False
4779,Family,Annual,2024-06-04,False
4780,Premium,Annual,2024-04-06,False
4781,Basic,Annual,2024-01-04,False
4782,Family,Annual,2024-02-15,False
4783,Basic,Monthly,2024-08-27,False
4784,Family,Annual,2024-01-08,False
4785,Premium,Monthly,2024-10-06,False
4786,Premium,Annual,2024-11-27,False
4787,Premium,Monthly,2024-11-07,False
4788,Family,Annual,2024-07-09,False
4789,Family,Annual,2024-08-07,False
4790,Basic,Annual,2024-05-29,False
4791,Basic,Monthly,2024-07-17,False
4792,Basic,Monthly,2024-08-08,False
4793,Premium,Monthly,2024-08-30,False
4794,Family,Annual,2024-01-16,False
4795,Basic,Annual,2024-09-07,False
4796,Premium,Annual,2024-09-22,False
4797,Basic,Monthly,2024-04-14,False
4798,Premium,Annual,2024-03-23,False
4799,Premium,Monthly,2024-04-20,False
4800,Basic,Annual,2024-03-30,False
4801,Family,Annual,2024-09-19,False
4802,Premium,Monthly,2024-02-13,False
4803,Premium,Annual,2024-02-28,False
4804,Premium,Monthly,2024-09-16,False
4805,Basic,Annual,2024-01-26,False
4806,Premium,Annual,2024-04-11,False
4807,Family,Annual,2024-09-27,False
4808,Basic,Monthly,2024-08-03,False
4809,Family,Annual,2024-05-07,False
4810,Premium,Annual,2024-02-15,False
4811,Premium,Monthly,2024-10-14,False
4812,Family,Annual,2024-07-01,False
4813,Premium,Annual,2024-11-21,False
4814,Basic,Annual,2024-05-12,False
4815,Family,Annual,2024-11-23,False
4816,Family,Annual,2024-05-15,False
4817,Premium,Annual,2024-04-13,False
4818,Family,Annual,2024-09-27,False
4819,Family,Annual,2024-04-02,False
4820,Premium,Annual,2024-03-20,False
4821,Premium,Monthly,2024-12-12,False
4822,Family,Annual,2024-01-27,False
4823,Basic,Annual,2024-09-09,False
4824,Premium,Annual,2024-11-03,False
4825,Basic,Annual,2024-03-27,False
4826,Premium,Annual,2024-09-01,False
4827,Basic,Monthly,2024-08-17,False
4828,Family,Annual,2024-07-27,False
4829,Basic,Monthly,2024-03-13,False
4830,Basic,Annual,2024-12-30,False
4831,Family,Annual,2024-12-01,False
4832,Family,Annual,2024-09-22,False
4833,Premium,Monthly,2024-02-15,True
4834,Premium,Annual,2024-11-14,False
4835,Basic,Monthly,2024-02-26,False
4836,Basic,Annual,2024-09-03,False
4837,Premium,Monthly,2024-02-13,False
4838,Premium,Monthly,2024-09-04,False
4839,Basic,Monthly,2024-03-24,False
4840,Premium,Annual,2024-07-10,False
4841,Family,Annual,2024-03-21,False
4842,Premium,Monthly,2024-04-30,False
4843,Family,Annual,2024-01-14,False
4844,Premium,Annual,2024-08-03,False
4845,Basic,Annual,2024-02-10,False
4846,Family,Annual,2024-08-16,False
4847,Basic,Annual,2024-03-25,False
4848,Basic,Monthly,2024-10-02,False
4849,Basic,Annual,2024-11-30,False
4850,Basic,Monthly,2024-11-17,False
4851,Family,Annual,2024-02-19,False
4852,Basic,Monthly,2024-12-21,True
4853,Family,Annual,2024-12-14,False
4854,Premium,Monthly,2024-09-21,False
4855,Premium,Annual,2024-04-06,False
4856,Basic,Monthly,2024-08-05,False
4857,Basic,Annual,2024-10-29,False
4858,Basic,Monthly,2024-10-20,False
4859,Premium,Monthly,2024-08-17,False
4860,Basic,Annual,2024-06-22,False
4861,Premium,Annual,2024-10-25,False
4862,Family,Annual,2024-08-04,False
4863,Family,Annual,2024-06-13,False
4864,Basic,Monthly,2024-09-02,False
4865,Basic,Monthly,2024-11-21,False
4866,Family,Annual,2024-01-15,False
4867,Basic,Annual,2024-03-09,False
4868,Family,Annual,2024-02-11,False
4869,Basic,Monthly,2024-07-17,False
4870,Premium,Monthly,2024-08-20,False
4871,Premium,Annual,2024-01-13,False
4872,Family,Annual,2024-11-21,False
4873,Basic,Annual,2024-12-08,False
4874,Premium,Annual,2024-01-24,False
4875,Family,Annual,2024-12-17,False
4876,Basic,Monthly,2024-05-04,False
4877,Family,Annual,2024-01-04,False
4878,Family,Annual,2024-12-08,False
4879,Family,Annual,2024-08-08,False
4880,Family,Annual,2024-04-25,False
4881,Family,Annual,2024-08-19,False
4882,Basic,Annual,2024-04-04,False
4883,Premium,Annual,2024-06-29,True
4884,Family,Annual,2024-02-09,True
4885,Premium,Monthly,2024-08-25,True
4886,Premium,Monthly,2024-04-27,False
4887,Basic,Annual,2024-01-06,False
4888,Family,Annual,2024-04-18,False
4889,Family,Annual,2024-01-14,False
4890,Basic,Annual,2024-03-30,False
4891,Basic,Annual,2024-02-01,False
4892,Family,Annual,2024-08-15,False
4893,Premium,Annual,2024-03-13,False
4894,Premium,Annual,2024-07-04,False
4895,Basic,Monthly,2024-02-27,False
4896,Premium,Annual,2024-06-24,False
4897,Basic,Annual,2024-04-22,False
4898,Family,Annual,2024-12-29,False
4899,Basic,Annual,2024-04-24,False
4900,Family,Annual,2024-09-01,False
4901,Family,Annual,2024-11-26,True
4902,Premium,Annual,2024-03-21,False
4903,Premium,Annual,2024-03-08,True
4904,Basic,Monthly,2024-03-26,False
4905,Family,Annual,2024-05-18,False
4906,Family,Annual,2024-01-22,False
4907,Basic,Annual,2024-03-05,False
4908,Basic,Annual,2024-12-31,False
4909,Premium,Monthly,2024-04-16,False
4910,Premium,Monthly,2024-09-13,False
4911,Premium,Annual,2024-05-17,False
4912,Basic,Monthly,2024-11-22,True
4913,Family,Annual,2024-09-11,False
4914,Family,Annual,2024-12-15,False
4915,Basic,Annual,2024-11-30,True
4916,Family,Annual,2024-11-14,False
4917,Family,Annual,2024-03-16,False
4918,Basic,Annual,2024-07-03,False
4919,Basic,Annual,2024-09-16,False
4920,Basic,Monthly,2024-12-19,False
4921,Basic,Annual,2024-03-20,False
4922,Family,Annual,2024-04-25,False
4923,Basic,Monthly,2024-12-13,False
4924,Basic,Annual,2024-04-10,False
4925,Premium,Annual,2024-08-02,False
4926,Premium,Monthly,2024-08-26,False
4927,Premium,Annual,2024-10-13,False
4928,Family,Annual,2024-09-21,False
4929,Family,Annual,2024-12-22,False
4930,Premium,Monthly,2024-11-08,False
4931,Premium,Monthly,2024-09-25,False
4932,Premium,Monthly,2024-10-07,False
4933,Premium,Monthly,2024-01-02,False
4934,Basic,Monthly,2024-08-10,False
4935,Premium,Annual,2024-08-10,False
4936,Family,Annual,2024-11-12,False
4937,Family,Annual,2024-02-08,False
4938,Premium,Annual,2024-06-14,False
4939,Premium,Annual,2024-02-10,False
4940,Family,Annual,2024-05-25,False
4941,Basic,Annual,2024-04-03,False
4942,Premium,Monthly,2024-03-21,False
4943,Family,Annual,2024-03-08,True
4944,Premium,Monthly,2024-03-04,False
4945,Basic,Annual,2024-05-01,False
4946,Basic,Annual,2024-03-24,False
4947,Basic,Monthly,2024-04-17,False
4948,Basic,Monthly,2024-02-26,False
4949,Premium,Annual,2024-06-23,False
4950,Premium,Annual,2024-04-01,False
4951,Basic,Monthly,2024-06-11,False
4952,Basic,Annual,2024-09-21,False
4953,Basic,Annual,2024-04-17,False
4954,Premium,Annual,2024-10-17,False
4955,Family,Annual,2024-08-03,False
4956,Premium,Annual,2024-09-24,False
4957,Basic,Monthly,2024-12-15,False
4958,Basic,Monthly,2024-07-29,False
4959,Basic,Annual,2024-12-21,False
4960,Family,Annual,2024-09-18,False
4961,Family,Annual,2024-12-17,False
4962,Family,Annual,2024-10-23,False
4963,Family,Annual,2024-01-05,False
4964,Basic,Annual,2024-02-06,False
4965,Family,Annual,2024-06-14,True
4966,Basic,Monthly,2024-04-11,False
4967,Family,Annual,2024-04-07,False
4968,Family,Annual,2024-06-13,False
4969,Premium,Annual,2024-11-23,False
4970,Basic,Annual,2024-02-11,False
4971,Premium,Annual,2024-04-04,False
4972,Premium,Annual,2024-07-24,False
4973,Premium,Annual,2024-09-22,False
4974,Basic,Annual,2024-02-05,False
4975,Basic,Monthly,2024-02-13,False
4976,Family,Annual,2024-05-20,False
4977,Basic,Annual,2024-01-16,False
4978,Family,Annual,2024-01-13,False
4979,Basic,Monthly,2024-01-29,False
4980,Premium,Annual,2024-12-07,False
4981,Premium,Monthly,2024-01-05,False
4982,Premium,Monthly,2024-06-11,False
4983,Family,Annual,2024-12-16,False
4984,Premium,Monthly,2024-10-29,False
4985,Family,Annual,2024-09-02,False
4986,Family,Annual,2024-05-26,False
4987,Family,Annual,2024-02-27,False
4988,Basic,Monthly,2024-10-23,False
4989,Premium,Monthly,2024-04-25,False
4990,Basic,Monthly,2024-02-11,False
4991,Premium,Annual,2024-12-26,False
4992,Premium,Annual,2024-02-04,False
4993,Premium,Annual,2024-11-05,False
4994,Basic,Monthly,2024-09-07,True
4995,Family,Annual,2024-03-14,False
4996,Premium,Monthly,2024-04-03,False
4997,Family,Annual,2024-10-30,True
4998,Family,Annual,2024-12-28,False
4999,Premium,Monthly,2024-02-06,False
5000,Basic,Monthly,2024-12-22,False
5001,Basic,Monthly,2024-05-05,True
5002,Premium,Annual,2024-04-05,False
5003,Basic,Annual,2024-08-12,False
5004,Family,Annual,2024-12-09,False
5005,Basic,Monthly,2024-05-03,False
5006,Basic,Annual,2024-07-05,False
5007,Premium,Monthly,2024-03-14,False
5008,Basic,Annual,2024-12-19,False
5009,Premium,Monthly,2024-08-16,False
5010,Premium,Monthly,2024-06-26,False
5011,Premium,Annual,2024-05-23,False
5012,Basic,Annual,2024-02-11,False
5013,Basic,Monthly,2024-07-09,False
5014,Premium,Monthly,2024-11-13,False
5015,Basic,Annual,2024-05-09,False
5016,Family,Annual,2024-04-04,False
5017,Basic,Monthly,2024-10-10,False
5018,Family,Annual,2024-03-05,False
5019,Premium,Annual,2024-10-20,False
5020,Family,Annual,2024-08-25,False
5021,Family,Annual,2024-05-22,False
5022,Basic,Annual,2024-11-05,False
5023,Basic,Annual,2024-08-04,False
5024,Basic,Annual,2024-09-23,False
5025,Family,Annual,2024-05-08,False
5026,Family,Annual,2024-09-30,False
5027,Basic,Annual,2024-05-10,False
5028,Family,Annual,2024-09-05,False
5029,Family,Annual,2024-07-10,False
5030,Family,Annual,2024-05-17,False
5031,Premium,Monthly,2024-01-25,False
5032,Basic,Monthly,2024-12-23,False
5033,Premium,Annual,2024-04-29,False
5034,Premium,Monthly,2024-03-02,False
5035,Family,Annual,2024-05-15,False
5036,Premium,Annual,2024-03-01,False
5037,Premium,Annual,2024-09-24,False
5038,Family,Annual,2024-01-16,False
5039,Basic,Annual,2024-08-26,False
5040,Family,Annual,2024-11-26,False
5041,Premium,Annual,2024-01-17,False
5042,Family,Annual,2024-02-04,False
5043,Basic,Monthly,2024-07-11,False
5044,Premium,Monthly,2024-06-26,False
5045,Basic,Monthly,2024-09-24,False
5046,Premium,Annual,2024-09-09,False
5047,Basic,Monthly,2024-02-13,False
5048,Premium,Annual,2024-05-27,False
5049,Basic,Annual,2024-12-31,False
5050,Basic,Monthly,2024-03-05,False
5051,Basic,Annual,2024-01-18,False
5052,Premium,Annual,2024-12-11,False
5053,Basic,Annual,2024-09-22,False
5054,Family,Annual,2024-03-05,True
5055,Basic,Annual,2024-01-30,False
5056,Premium,Monthly,2024-04-20,False
5057,Family,Annual,2024-03-29,False
5058,Premium,Annual,2024-06-24,False
5059,Family,Annual,2024-04-09,False
5060,Family,Annual,2024-07-16,False
5061,Basic,Monthly,2024-05-06,False
5062,Family,Annual,2024-08-04,False
5063,Premium,Monthly,2024-08-15,False
5064,Basic,Annual,2024-10-21,False
5065,Basic,Annual,2024-07-21,False
5066,Premium,Annual,2024-08-16,False
5067,Family,Annual,2024-12-05,False
5068,Family,Annual,2024-01-07,False
5069,Basic,Monthly,2024-07-06,False
5070,Family,Annual,2024-12-03,True
5071,Premium,Monthly,2024-03-29,False
5072,Family,Annual,2024-09-17,False
5073,Premium,Annual,2024-09-22,False
5074,Premium,Monthly,2024-09-29,False
5075,Premium,Monthly,2024-10-09,False
5076,Basic,Annual,2024-05-23,False
5077,Premium,Annual,2024-08-28,False
5078,Premium,Monthly,2024-04-24,False
5079,Premium,Annual,2024-04-26,True
5080,Premium,Monthly,2024-04-11,False
5081,Basic,Annual,2024-04-30,False
5082,Family,Annual,2024-02-18,False
5083,Family,Annual,2024-06-12,False
5084,Basic,Annual,2024-09-29,False
5085,Family,Annual,2024-04-27,False
5086,Premium,Annual,2024-10-29,False
5087,Basic,Monthly,2024-06-23,False
5088,Basic,Annual,2024-05-02,True
5089,Premium,Annual,2024-05-29,False
5090,Family,Annual,2024-06-13,False
5091,Premium,Monthly,2024-07-27,False
5092,Basic,Annual,2024-09-19,False
5093,Premium,Monthly,2024-05-09,False
5094,Family,Annual,2024-12-11,False
5095,Premium,Annual,2024-04-16,False
5096,Premium,Annual,2024-05-10,False
5097,Basic,Monthly,2024-05-24,False
5098,Premium,Monthly,2024-03-26,False
5099,Family,Annual,2024-01-24,False
5100,Premium,Monthly,2024-06-25,False
5101,Family,Annual,2024-09-12,False
5102,Family,Annual,2024-12-06,False
5103,Premium,Monthly,2024-09-19,False
5104,Premium,Annual,2024-02-22,False
5105,Family,Annual,2024-04-14,False
5106,Basic,Annual,2024-11-03,False
5107,Premium,Annual,2024-04-24,False
5108,Family,Annual,2024-01-12,False
5109,Family,Annual,2024-06-30,False
5110,Family,Annual,2024-09-27,False
5111,Basic,Monthly,2024-02-05,False
5112,Premium,Monthly,2024-07-03,False
5113,Premium,Annual,2024-07-19,False
5114,Family,Annual,2024-03-20,False
5115,Premium,Monthly,2024-11-04,False
5116,Premium,Annual,2024-12-05,False
5117,Basic,Annual,2024-11-17,False
5118,Premium,Monthly,2024-05-15,False
5119,Family,Annual,2024-06-22,True
5120,Family,Annual,2024-08-23,False
5121,Family,Annual,2024-12-30,False
5122,Basic,Annual,2024-11-03,False
5123,Family,Annual,2024-02-12,False
5124,Basic,Monthly,2024-04-03,False
5125,Premium,Annual,2024-01-28,False
5126,Basic,Annual,2024-12-07,False
5127,Basic,Monthly,2024-11-01,False
5128,Family,Annual,2024-05-16,False
5129,Basic,Monthly,2024-10-21,False
5130,Premium,Annual,2024-04-06,False
5131,Premium,Monthly,2024-12-02,False
5132,Premium,Annual,2024-06-28,False
5133,Basic,Monthly,2024-09-04,True
5134,Family,Annual,2024-02-12,False
5135,Premium,Monthly,2024-01-12,False
5136,Basic,Monthly,2024-04-07,False
5137,Family,Annual,2024-06-28,False
5138,Premium,Annual,2024-05-07,False
5139,Family,Annual,2024-01-07,False
5140,Family,Annual,2024-07-24,False
5141,Premium,Monthly,2024-06-03,False
5142,Family,Annual,2024-05-31,False
5143,Family,Annual,2024-10-20,False
5144,Premium,Monthly,2024-01-06,False
5145,Premium,Monthly,2024-03-23,False
5146,Family,Annual,2024-07-15,False
5147,Basic,Monthly,2024-01-08,False
5148,Family,Annual,2024-04-14,False
5149,Family,Annual,2024-08-07,False
5150,Premium,Monthly,2024-12-25,False
5151,Basic,Monthly,2024-12-03,False
5152,Premium,Monthly,2024-02-29,False
5153,Basic,Monthly,2024-01-08,False
5154,Family,Annual,2024-04-03,False
5155,Basic,Annual,2024-08-08,False
5156,Basic,Annual,2024-04-30,False
5157,Premium,Annual,2024-05-17,True
5158,Family,Annual,2024-05-21,True
5159,Family,Annual,2024-06-30,False
5160,Family,Annual,2024-10-30,False
5161,Basic,Monthly,2024-12-12,False
5162,Premium,Annual,2024-11-13,False
5163,Premium,Monthly,2024-11-14,False
5164,Family,Annual,2024-02-19,False
5165,Family,Annual,2024-05-04,False
5166,Family,Annual,2024-10-15,False
5167,Basic,Annual,2024-10-29,False
5168,Family,Annual,2024-12-22,False
5169,Family,Annual,2024-10-21,False
5170,Basic,Annual,2024-08-16,False
5171,Family,Annual,2024-12-25,False
5172,Family,Annual,2024-04-26,False
5173,Family,Annual,2024-05-25,False
5174,Family,Annual,2024-10-17,True
5175,Basic,Annual,2024-12-03,False
5176,Family,Annual,2024-04-25,False
5177,Premium,Monthly,2024-09-19,False
5178,Basic,Annual,2024-06-25,False
5179,Family,Annual,2024-03-12,False
5180,Basic,Monthly,2024-03-11,False
5181,Premium,Annual,2024-08-28,False
5182,Family,Annual,2024-12-05,False
5183,Family,Annual,2024-04-29,False
5184,Premium,Monthly,2024-10-23,False
5185,Family,Annual,2024-08-31,False
5186,Family,Annual,2024-04-02,False
5187,Family,Annual,2024-05-31,False
5188,Premium,Annual,2024-03-05,False
5189,Premium,Monthly,2024-07-25,False
5190,Basic,Monthly,2024-05-21,False
5191,Family,Annual,2024-01-21,False
5192,Family,Annual,2024-05-12,False
5193,Basic,Monthly,2024-03-14,False
5194,Family,Annual,2024-04-27,False
5195,Basic,Monthly,2024-01-28,False
5196,Basic,Monthly,2024-08-04,False
5197,Premium,Annual,2024-03-27,False
5198,Basic,Annual,2024-11-09,False
5199,Family,Annual,2024-04-26,False
5200,Premium,Annual,2024-10-09,False
5201,Basic,Monthly,2024-04-21,False
5202,Basic,Monthly,2024-08-30,False
5203,Family,Annual,2024-06-21,False
5204,Family,Annual,2024-04-03,False
5205,Family,Annual,2024-01-18,False
5206,Premium,Annual,2024-10-03,False
5207,Family,Annual,2024-07-04,False
5208,Premium,Monthly,2024-10-10,False
5209,Basic,Monthly,2024-12-23,False
5210,Family,Annual,2024-04-14,False
5211,Basic,Annual,2024-09-13,False
5212,Family,Annual,2024-07-31,False
5213,Premium,Annual,2024-07-04,False
5214,Premium,Monthly,2024-02-13,False
5215,Family,Annual,2024-10-19,False
5216,Basic,Monthly,2024-03-01,False
5217,Family,Annual,2024-06-04,False
5218,Premium,Monthly,2024-10-06,False
5219,Premium,Monthly,2024-02-15,False
5220,Family,Annual,2024-07-18,False
5221,Premium,Annual,2024-03-25,False
5222,Basic,Annual,2024-07-20,False
5223,Family,Annual,2024-03-10,False
5224,Family,Annual,2024-02-09,False
5225,Premium,Annual,2024-08-16,False
5226,Basic,Monthly,2024-10-24,False
5227,Basic,Monthly,2024-08-09,False
5228,Premium,Monthly,2024-03-22,False
5229,Premium,Monthly,2024-06-24,False
5230,Basic,Annual,2024-11-14,False
5231,Family,Annual,2024-08-04,False
5232,Premium,Annual,2024-12-08,False
5233,Basic,Annual,2024-11-06,False
5234,Premium,Annual,2024-12-29,False
5235,Basic,Annual,2024-08-12,False
5236,Family,Annual,2024-02-20,False
5237,Basic,Monthly,2024-02-25,False
5238,Basic,Monthly,2024-12-24,False
5239,Premium,Annual,2024-11-08,False
5240,Premium,Annual,2024-11-12,False
5241,Basic,Annual,2024-09-19,False
5242,Family,Annual,2024-08-18,False
5243,Basic,Monthly,2024-06-05,False
5244,Premium,Annual,2024-11-17,False
5245,Basic,Annual,2024-05-28,False
5246,Family,Annual,2024-08-17,False
5247,Basic,Annual,2024-04-20,False
5248,Family,Annual,2024-01-21,False
5249,Premium,Annual,2024-08-09,False
5250,Premium,Monthly,2024-06-09,False
5251,Basic,Annual,2024-02-01,False
5252,Family,Annual,2024-12-19,False
5253,Basic,Monthly,2024-11-10,False
5254,Premium,Annual,2024-09-19,False
5255,Basic,Annual,2024-02-06,False
5256,Premium,Monthly,2024-11-25,False
5257,Family,Annual,2024-08-09,False
5258,Family,Annual,2024-05-21,False
5259,Premium,Monthly,2024-04-24,False
5260,Basic,Monthly,2024-09-03,False
5261,Basic,Annual,2024-04-26,False
5262,Basic,Annual,2024-09-02,False
5263,Family,Annual,2024-04-11,False
5264,Basic,Annual,2024-09-07,False
5265,Basic,Annual,2024-12-28,False
5266,Premium,Monthly,2024-06-06,False
5267,Basic,Annual,2024-01-18,False
5268,Family,Annual,2024-07-03,False
5269,Family,Annual,2024-09-01,False
5270,Premium,Monthly,2024-04-17,False
5271,Family,Annual,2024-07-27,False
5272,Premium,Annual,2024-05-20,False
5273,Basic,Monthly,2024-01-25,False
5274,Premium,Annual,2024-09-30,False
5275,Basic,Annual,2024-08-25,False
5276,Basic,Annual,2024-01-01,False
5277,Premium,Monthly,2024-02-03,False
5278,Family,Annual,2024-10-17,False
5279,Premium,Annual,2024-10-28,False
5280,Family,Annual,2024-07-19,False
5281,Premium,Annual,2024-08-28,False
5282,Premium,Annual,2024-12-02,False
5283,Family,Annual,2024-08-06,False
5284,Premium,Monthly,2024-03-24,False
5285,Basic,Annual,2024-05-27,False
5286,Basic,Monthly,2024-08-23,False
5287,Premium,Annual,2024-12-07,False
5288,Family,Annual,2024-10-04,False
5289,Premium,Annual,2024-06-01,False
5290,Basic,Monthly,2024-01-30,False
5291,Family,Annual,2024-07-03,True
5292,Basic,Annual,2024-09-19,False
5293,Basic,Annual,2024-03-30,False
5294,Family,Annual,2024-09-25,True
5295,Family,Annual,2024-07-18,False
5296,Family,Annual,2024-01-02,False
5297,Premium,Monthly,2024-07-28,False
5298,Basic,Annual,2024-12-14,False
5299,Basic,Annual,2024-07-29,False
5300,Family,Annual,2024-05-06,False
5301,Basic,Annual,2024-08-01,False
5302,Premium,Monthly,2024-10-12,False
5303,Basic,Monthly,2024-06-27,False
5304,Family,Annual,2024-06-22,True
5305,Basic,Annual,2024-05-29,True
5306,Family,Annual,2024-12-15,False
5307,Family,Annual,2024-01-06,False
5308,Premium,Annual,2024-07-13,False
5309,Premium,Monthly,2024-01-27,False
5310,Premium,Monthly,2024-08-10,False
5311,Premium,Annual,2024-12-07,False
5312,Family,Annual,2024-10-26,False
5313,Family,Annual,2024-03-11,False
5314,Basic,Monthly,2024-09-01,False
5315,Basic,Monthly,2024-09-27,False
5316,Premium,Monthly,2024-07-27,True
5317,Premium,Annual,2024-04-18,False
5318,Basic,Annual,2024-10-19,False
5319,Basic,Annual,2024-04-23,False
5320,Basic,Monthly,2024-01-26,False
5321,Family,Annual,2024-04-25,False
5322,Family,Annual,2024-01-16,False
5323,Basic,Annual,2024-11-25,False
5324,Family,Annual,2024-03-03,False
5325,Premium,Annual,2024-03-14,False
5326,Premium,Annual,2024-04-07,False
5327,Basic,Monthly,2024-12-02,False
5328,Family,Annual,2024-09-07,False
5329,Basic,Monthly,2024-07-16,False
5330,Basic,Monthly,2024-07-18,False
5331,Family,Annual,2024-12-07,False
5332,Family,Annual,2024-12-18,True
5333,Premium,Monthly,2024-08-16,True
5334,Family,Annual,2024-06-03,False
5335,Family,Annual,2024-09-11,False
5336,Family,Annual,2024-05-15,False
5337,Basic,Annual,2024-11-27,False
5338,Basic,Monthly,2024-03-01,False
5339,Premium,Monthly,2024-05-10,False
5340,Family,Annual,2024-11-03,False
5341,Family,Annual,2024-10-29,False
5342,Premium,Monthly,2024-03-20,False
5343,Family,Annual,2024-09-23,False
5344,Family,Annual,2024-10-31,False
5345,Family,Annual,2024-12-01,False
5346,Family,Annual,2024-10-23,False
5347,Basic,Annual,2024-10-12,False
5348,Premium,Monthly,2024-12-27,False
5349,Family,Annual,2024-05-13,False
5350,Premium,Monthly,2024-04-15,False
5351,Family,Annual,2024-04-30,False
5352,Premium,Annual,2024-12-31,False
5353,Premium,Annual,2024-09-04,False
5354,Basic,Monthly,2024-03-22,False
5355,Basic,Monthly,2024-09-22,False
5356,Premium,Monthly,2024-05-07,False
5357,Family,Annual,2024-06-16,False
5358,Family,Annual,2024-06-13,False
5359,Family,Annual,2024-04-10,False
5360,Basic,Monthly,2024-01-22,False
5361,Family,Annual,2024-08-27,False
5362,Family,Annual,2024-09-07,False
5363,Premium,Annual,2024-03-27,False
5364,Basic,Monthly,2024-01-12,False
5365,Basic,Annual,2024-08-30,False
5366,Family,Annual,2024-07-28,False
5367,Premium,Monthly,2024-03-14,False
5368,Premium,Monthly,2024-07-10,False
5369,Family,Annual,2024-09-22,False
5370,Basic,Annual,2024-11-17,False
5371,Family,Annual,2024-06-23,False
5372,Premium,Annual,2024-07-24,False
5373,Family,Annual,2024-10-18,False
5374,Family,Annual,2024-08-03,False
5375,Basic,Monthly,2024-03-15,False
5376,Family,Annual,2024-06-27,False
5377,Family,Annual,2024-01-14,False
5378,Basic,Monthly,2024-07-16,False
5379,Basic,Monthly,2024-09-16,False
5380,Premium,Annual,2024-02-11,False
5381,Family,Annual,2024-12-17,False
5382,Basic,Monthly,2024-03-26,False
5383,Premium,Monthly,2024-09-20,False
5384,Basic,Monthly,2024-12-29,False
5385,Basic,Annual,2024-03-30,False
5386,Premium,Annual,2024-12-30,False
5387,Basic,Monthly,2024-10-29,False
5388,Premium,Annual,2024-01-11,False
5389,Family,Annual,2024-12-31,False
5390,Family,Annual,2024-07-23,False
5391,Premium,Monthly,2024-04-11,False
5392,Basic,Annual,2024-09-03,False
5393,Basic,Annual,2024-03-05,True
5394,Basic,Annual,2024-03-29,False
5395,Family,Annual,2024-11-04,False
5396,Premium,Annual,2024-03-18,False
5397,Basic,Monthly,2024-09-29,False
5398,Premium,Annual,2024-11-11,False
5399,Premium,Annual,2024-04-17,False
5400,Premium,Annual,2024-09-13,False
5401,Premium,Annual,2024-07-09,True
5402,Premium,Annual,2024-04-07,False
5403,Family,Annual,2024-07-08,False
5404,Family,Annual,2024-10-11,False
5405,Premium,Annual,2024-04-08,False
5406,Family,Annual,2024-01-29,False
5407,Premium,Annual,2024-11-08,False
5408,Premium,Annual,2024-11-14,False
5409,Family,Annual,2024-03-21,False
5410,Premium,Monthly,2024-02-26,False
5411,Family,Annual,2024-07-28,False
5412,Family,Annual,2024-03-14,False
5413,Family,Annual,2024-10-01,False
5414,Premium,Annual,2024-11-15,False
5415,Premium,Monthly,2024-09-12,False
5416,Premium,Annual,2024-09-19,False
5417,Family,Annual,2024-01-07,False
5418,Family,Annual,2024-01-26,False
5419,Premium,Annual,2024-09-14,False
5420,Basic,Monthly,2024-01-29,False
5421,Premium,Annual,2024-04-22,True
5422,Premium,Annual,2024-03-12,True
5423,Family,Annual,2024-08-28,False
5424,Family,Annual,2024-04-15,False
5425,Family,Annual,2024-01-09,False
5426,Basic,Monthly,2024-11-17,False
5427,Premium,Annual,2024-12-13,False
5428,Basic,Monthly,2024-06-15,False
5429,Family,Annual,2024-01-11,False
5430,Basic,Annual,2024-05-12,False
5431,Premium,Monthly,2024-05-23,False
5432,Family,Annual,2024-04-01,False
5433,Premium,Monthly,2024-08-08,False
5434,Premium,Monthly,2024-04-28,False
5435,Basic,Annual,2024-09-26,False
5436,Premium,Monthly,2024-10-17,False
5437,Premium,Annual,2024-04-05,False
5438,Premium,Monthly,2024-01-12,False
5439,Premium,Annual,2024-02-02,False
5440,Family,Annual,2024-09-13,False
5441,Family,Annual,2024-12-26,False
5442,Family,Annual,2024-06-14,False
5443,Basic,Annual,2024-10-03,False
5444,Basic,Monthly,2024-04-20,False
5445,Family,Annual,2024-05-04,False
5446,Family,Annual,2024-01-04,False
5447,Premium,Monthly,2024-01-07,False
5448,Family,Annual,2024-10-19,False
5449,Basic,Monthly,2024-12-10,False
5450,Family,Annual,2024-12-29,False
5451,Premium,Annual,2024-03-29,True
5452,Premium,Monthly,2024-01-31,False
5453,Premium,Annual,2024-12-15,False
5454,Family,Annual,2024-01-18,False
5455,Basic,Monthly,2024-09-16,False
5456,Family,Annual,2024-06-26,False
5457,Premium,Monthly,2024-03-29,False
5458,Premium,Monthly,2024-07-06,False
5459,Premium,Annual,2024-09-17,False
5460,Family,Annual,2024-03-17,False
