ticket_id,user_id,date_opened,issue_type
2575,4117,2024-07-31,Account Access
2576,3485,2025-02-04,General Inquiry
2577,5605,2024-09-05,Technical
2578,3323,2024-12-05,Billing
2579,2059,2024-10-13,General Inquiry
2580,4483,2024-04-04,Technical
2581,5533,2024-05-30,Billing
2582,2841,2025-03-26,Billing
2583,7408,2024-12-04,Billing
2584,645,2024-06-21,General Inquiry
2585,5446,2025-04-10,General Inquiry
2586,9472,2025-02-13,General Inquiry
2587,1096,2025-06-18,Billing
2588,2076,2025-05-18,Billing
2589,3464,2025-06-06,Billing
2590,7315,2025-07-13,Technical
2591,6407,2024-08-05,Technical
2592,1791,2025-04-30,Technical
2593,3115,2025-09-12,General Inquiry
2594,618,2024-01-22,General Inquiry
2595,3143,2025-08-25,Billing
2596,1333,2025-06-23,Technical
2597,243,2025-08-04,Technical
2598,9329,2024-03-19,Account Access
2599,658,2025-09-03,Technical
2600,4832,2025-01-07,General Inquiry
2601,9433,2025-09-26,General Inquiry
2602,3214,2025-08-24,General Inquiry
2603,8178,2025-09-17,Technical
2604,1129,2024-12-15,Technical
2605,46,2025-05-29,General Inquiry
2606,7232,2024-03-12,General Inquiry
2607,4539,2025-08-10,Billing
2608,2281,2025-04-08,General Inquiry
2609,1833,2025-08-14,Billing
2610,8313,2025-01-26,Billing
2611,9500,2024-07-03,Billing
2612,2708,2025-02-01,Technical
2613,989,2024-07-16,Technical
2614,9210,2024-11-12,Technical
2615,5401,2024-07-21,Billing
2616,1259,2024-04-07,Billing
2617,8878,2024-05-23,Account Access
2618,6444,2024-05-30,Technical
2619,9821,2025-08-17,Technical
2620,5525,2025-03-20,Account Access
2621,7730,2024-11-04,Billing
2622,6181,2024-03-25,Billing
2623,895,2025-07-11,Billing
2624,7178,2025-04-17,Technical
2625,3338,2024-11-30,Technical
2626,6177,2024-12-05,Billing
2627,3062,2024-12-23,Account Access
2628,3694,2025-03-08,Account Access
2629,1675,2024-06-12,Technical
2630,8756,2025-08-09,General Inquiry
2631,9367,2024-07-09,Billing
2632,7141,2024-07-15,General Inquiry
2633,9310,2025-05-09,Billing
2634,9403,2024-07-11,Technical
2635,3765,2024-10-18,Technical
2636,962,2024-05-02,Technical
2637,3871,2024-07-27,Technical
2638,3774,2024-04-01,General Inquiry
2639,7730,2025-02-18,Technical
2640,4178,2025-09-08,Technical
2641,1990,2024-03-19,Technical
2642,5557,2025-09-21,Technical
2643,2941,2024-02-07,Account Access
2644,2400,2024-01-18,Technical
2645,2515,2025-03-04,Technical
2646,9939,2024-11-24,Technical
2647,4912,2025-08-13,Billing
2648,9916,2024-03-24,Billing
2649,9774,2024-07-07,Technical
2650,7596,2024-04-21,General Inquiry
2651,117,2025-08-25,Technical
2652,6475,2024-06-01,Technical
2653,3279,2024-01-17,General Inquiry
2654,7501,2024-06-06,General Inquiry
2655,326,2024-05-19,Billing
2656,3244,2025-09-29,Technical
2657,8975,2025-08-06,Technical
2658,9539,2024-09-16,Billing
2659,7701,2024-11-15,Technical
2660,7668,2025-04-13,General Inquiry
2661,1514,2024-04-21,Technical
2662,2231,2024-11-24,General Inquiry
2663,104,2025-03-28,Billing
2664,4287,2024-07-08,General Inquiry
2665,8921,2024-03-06,General Inquiry
2666,9102,2024-04-05,Technical
2667,3501,2025-02-15,Technical
2668,7730,2024-11-02,Billing
2669,9759,2024-04-18,Technical
2670,8584,2025-07-11,Technical
2671,9790,2025-10-12,Technical
2672,6251,2024-09-22,Account Access
2673,3036,2024-01-29,Technical
2674,2926,2024-01-04,Technical
2675,9895,2024-01-30,Account Access
2676,1752,2024-05-18,Technical
2677,8927,2025-08-25,Technical
2678,3781,2024-01-04,General Inquiry
2679,8672,2024-10-13,Technical
2680,5029,2024-06-20,Technical
2681,1077,2025-01-25,Account Access
2682,7981,2024-06-03,Technical
2683,1383,2025-01-23,General Inquiry
2684,6072,2024-02-15,Account Access
2685,4212,2024-02-10,Technical
2686,4390,2024-07-28,General Inquiry
2687,4486,2025-03-19,Billing
2688,4465,2024-09-28,Account Access
2689,6847,2025-03-18,Account Access
2690,3812,2024-09-21,Billing
2691,5602,2024-01-03,General Inquiry
2692,6666,2024-06-11,Technical
2693,4029,2024-11-29,Technical
2694,5103,2025-10-08,Technical
2695,5812,2024-09-16,Technical
2696,2905,2025-10-17,Technical
2697,8708,2024-02-19,Billing
2698,4000,2024-02-28,Billing
2699,8400,2025-05-22,Technical
2700,6021,2025-06-23,Technical
2701,5849,2025-08-24,Technical
2702,9075,2024-12-06,Account Access
2703,5070,2025-09-30,Billing
2704,3422,2025-07-21,Account Access
2705,6558,2025-09-22,Billing
2706,5227,2024-07-03,General Inquiry
2707,2819,2024-01-10,Account Access
2708,4314,2024-10-17,General Inquiry
2709,7454,2024-09-21,Billing
2710,2140,2025-07-26,General Inquiry
2711,5749,2024-12-10,General Inquiry
2712,3570,2024-02-02,General Inquiry
2713,7630,2025-09-29,General Inquiry
2714,2295,2024-09-12,Account Access
2715,4319,2025-06-06,General Inquiry
2716,8905,2024-08-30,General Inquiry
2717,8514,2024-07-25,Technical
2718,9597,2025-10-10,Technical
2719,1236,2025-05-09,Account Access
2720,5196,2025-03-11,General Inquiry
2721,3464,2024-04-29,Billing
2722,5269,2025-07-25,Technical
2723,2778,2024-09-24,General Inquiry
2724,3753,2025-08-18,Billing
2725,5719,2025-04-11,General Inquiry
2726,2905,2024-10-06,Technical
2727,637,2025-09-07,Account Access
2728,2948,2024-10-26,Technical
2729,9390,2025-03-28,Technical
2730,7646,2024-05-03,Billing
2731,5921,2025-06-11,Account Access
2732,1694,2024-06-28,Account Access
2733,1921,2024-06-30,Account Access
2734,3610,2025-08-31,Technical
2735,400,2025-02-13,Billing
2736,5660,2025-01-21,Billing
2737,7286,2025-06-29,Account Access
2738,5486,2024-02-08,Billing
2739,8468,2024-10-22,Billing
2740,5781,2025-03-19,General Inquiry
2741,1125,2025-04-28,Billing
2742,2299,2025-08-14,General Inquiry
2743,7513,2024-03-15,Technical
2744,879,2024-02-07,Technical
2745,561,2025-08-22,General Inquiry
2746,7989,2024-07-30,Technical
2747,9846,2024-12-04,Technical
2748,9403,2025-06-10,Billing
2749,972,2024-03-27,General Inquiry
2750,4262,2025-07-11,Account Access
2751,3341,2025-03-16,General Inquiry
2752,6063,2025-07-29,Technical
2753,2035,2024-08-28,General Inquiry
2754,1354,2024-06-05,Technical
2755,5422,2024-02-20,Technical
2756,2398,2024-10-18,Billing
2757,9994,2024-10-11,Billing
2758,1093,2025-10-07,Technical
2759,1521,2024-04-15,Billing
2760,8848,2024-08-01,General Inquiry
2761,5520,2025-07-21,General Inquiry
2762,4136,2025-01-06,Account Access
2763,512,2025-02-16,General Inquiry
2764,6852,2025-01-04,General Inquiry
2765,6703,2025-08-19,Account Access
2766,6124,2025-06-10,Account Access
2767,9211,2024-03-28,Billing
2768,1114,2025-05-27,Technical
2769,7884,2024-06-11,Technical
2770,7640,2024-06-19,Account Access
2771,193,2024-11-14,Technical
2772,2727,2024-07-25,Technical
2773,4833,2024-11-29,Billing
2774,353,2024-05-09,Technical
2775,4252,2025-08-01,Technical
2776,4874,2025-08-16,Technical
2777,3620,2024-05-21,Technical
2778,6247,2024-08-20,Technical
2779,4699,2025-04-27,General Inquiry
2780,822,2024-12-04,General Inquiry
2781,3346,2024-11-02,Technical
2782,9538,2024-08-18,Account Access
2783,6155,2024-12-07,Technical
2784,3471,2024-11-27,Technical
2785,4389,2024-07-07,General Inquiry
2786,7517,2025-02-02,Technical
2787,3496,2024-04-18,Technical
2788,1391,2024-05-08,Account Access
2789,413,2024-05-08,Technical
2790,7969,2024-09-22,Billing
2791,74,2024-12-06,Technical
2792,5979,2024-11-11,Billing
2793,6388,2024-09-21,Account Access
2794,7780,2025-09-06,Billing
2795,9217,2025-07-25,General Inquiry
2796,967,2024-05-14,Technical
2797,6952,2024-02-24,Technical
2798,7513,2025-02-21,Account Access
2799,7786,2025-10-01,Billing
2800,1125,2024-04-09,Billing
2801,4194,2024-11-23,General Inquiry
2802,7062,2025-07-26,Account Access
2803,1038,2025-06-23,Technical
2804,5744,2024-10-04,Technical
2805,6561,2024-05-26,General Inquiry
2806,9096,2025-07-11,Billing
2807,5054,2024-05-13,Billing
2808,9167,2024-12-09,General Inquiry
2809,2626,2024-10-29,Technical
2810,1403,2024-02-10,General Inquiry
2811,5852,2024-10-05,Account Access
2812,1032,2024-05-15,General Inquiry
2813,3701,2025-04-08,General Inquiry
2814,9578,2025-04-08,Account Access
2815,2591,2025-08-25,Account Access
2816,7576,2024-09-01,Billing
2817,2372,2024-03-13,Account Access
2818,5157,2025-02-09,Technical
2819,4845,2024-08-23,Technical
2820,9110,2024-12-02,Billing
2821,9017,2024-02-19,Technical
2822,1696,2024-11-19,Technical
2823,7716,2024-05-29,Account Access
2824,8713,2024-04-17,Account Access
2825,4149,2024-03-26,Billing
2826,4224,2025-09-28,General Inquiry
2827,6057,2024-08-10,Technical
2828,2972,2025-05-23,General Inquiry
2829,7585,2024-05-18,Billing
2830,7798,2024-08-07,Technical
2831,9028,2025-01-31,General Inquiry
2832,6968,2024-07-23,General Inquiry
2833,2965,2024-02-29,Billing
2834,7646,2025-06-13,Billing
2835,6483,2025-07-11,Account Access
2836,1667,2024-12-25,Billing
2837,1053,2024-08-06,Technical
2838,1451,2025-07-18,Account Access
2839,7388,2024-10-09,General Inquiry
2840,3338,2025-05-04,Technical
2841,3709,2025-10-08,Billing
2842,2465,2025-09-04,Account Access
2843,8752,2025-01-12,General Inquiry
2844,2799,2024-01-04,Technical
2845,894,2025-08-02,Technical
2846,3130,2025-08-28,Billing
2847,5345,2025-06-22,Technical
2848,3965,2024-05-11,Billing
2849,8938,2025-02-08,Billing
2850,9338,2025-06-28,General Inquiry
2851,1521,2025-09-01,Billing
2852,2944,2024-12-14,Technical
2853,5421,2025-10-10,Technical
2854,6580,2025-09-12,Billing
2855,4030,2025-04-25,General Inquiry
2856,8556,2025-03-21,Technical
2857,5105,2024-02-18,Account Access
2858,3048,2024-10-11,General Inquiry
2859,6224,2025-08-29,Billing
2860,8339,2025-06-06,Account Access
2861,4462,2024-03-16,Billing
2862,603,2024-03-29,General Inquiry
2863,6016,2024-09-05,Billing
2864,1613,2025-08-16,Technical
2865,5132,2025-09-11,Technical
2866,7368,2025-02-23,Technical
2867,5891,2025-06-29,Billing
2868,4992,2024-09-28,Account Access
2869,141,2024-06-16,General Inquiry
2870,3008,2025-04-25,General Inquiry
2871,1427,2025-09-10,Technical
2872,7730,2025-07-10,Technical
2873,5557,2024-10-05,General Inquiry
2874,6154,2024-02-12,Billing
2875,6794,2024-12-31,Technical
2876,45,2025-08-15,Account Access
2877,7952,2024-01-21,Billing
2878,9724,2025-05-17,Technical
2879,2771,2025-07-21,Billing
2880,8959,2025-10-09,Billing
2881,986,2024-06-03,Technical
2882,3270,2025-01-30,Account Access
2883,6454,2024-11-20,General Inquiry
2884,6719,2024-11-30,Billing
2885,3087,2024-06-26,Technical
2886,53,2025-03-27,Billing
2887,9583,2025-08-11,Technical
2888,4175,2025-06-04,Billing
2889,3413,2024-02-20,Account Access
2890,6441,2024-06-26,General Inquiry
2891,730,2024-12-05,General Inquiry
2892,1101,2024-02-02,Account Access
2893,8438,2024-10-25,Technical
2894,4583,2024-03-15,Billing
2895,4559,2024-02-03,Account Access
2896,7568,2025-06-23,General Inquiry
2897,2035,2024-05-29,Technical
2898,5155,2024-02-03,Account Access
2899,8446,2024-12-08,Billing
2900,1546,2025-09-09,Billing
2901,3130,2024-11-18,Billing
2902,7075,2024-06-20,General Inquiry
2903,1125,2025-01-02,General Inquiry
2904,8425,2024-02-28,Technical
2905,8816,2025-05-24,Technical
2906,8396,2025-09-28,Account Access
2907,7028,2025-01-15,Account Access
2908,6113,2025-01-07,Billing
2909,2754,2024-04-14,General Inquiry
2910,6845,2025-04-12,Technical
2911,7920,2024-01-09,Billing
2912,9386,2024-11-12,Billing
2913,4559,2024-05-12,Account Access
2914,4345,2025-02-04,General Inquiry
2915,7029,2025-10-07,Technical
2916,9019,2025-02-27,Technical
2917,5776,2025-05-26,Billing
2918,7855,2025-01-28,Technical
2919,8797,2025-06-04,General Inquiry
2920,2239,2024-04-30,Account Access
2921,436,2024-10-18,Billing
2922,8854,2024-03-05,Technical
2923,8217,2025-04-12,Account Access
2924,1485,2025-07-17,Technical
2925,323,2024-03-25,Technical
2926,8785,2024-09-17,Account Access
2927,7054,2025-10-17,Technical
2928,5850,2024-11-29,Technical
2929,9922,2025-05-09,Account Access
2930,6586,2024-12-03,General Inquiry
2931,9574,2025-01-10,Billing
2932,2567,2024-04-26,Account Access
2933,9361,2025-03-25,Technical
2934,9200,2024-04-09,Billing
2935,3801,2024-11-07,Billing
2936,1831,2024-07-14,Billing
2937,2046,2025-04-03,General Inquiry
2938,143,2024-04-14,General Inquiry
2939,3144,2025-10-07,Billing
2940,3119,2025-10-07,General Inquiry
2941,6886,2025-05-02,Billing
2942,9018,2024-06-04,Technical
2943,1013,2025-06-16,Account Access
2944,6003,2024-10-17,General Inquiry
2945,6291,2025-07-20,Technical
2946,5958,2024-11-21,Billing
2947,7323,2025-06-27,General Inquiry
2948,8857,2024-08-04,General Inquiry
2949,2069,2025-07-14,Billing
2950,5880,2025-03-12,Account Access
2951,1652,2024-01-16,Technical
2952,5886,2024-04-28,Technical
2953,1558,2024-09-04,General Inquiry
2954,6757,2025-03-24,General Inquiry
2955,2229,2025-08-03,General Inquiry
2956,2806,2024-01-19,Account Access
2957,1927,2025-09-19,Billing
2958,3502,2024-10-15,Billing
2959,3390,2024-05-11,Billing
2960,8202,2025-03-02,Account Access
2961,9889,2025-04-08,General Inquiry
2962,3656,2024-09-28,Technical
2963,4554,2025-08-26,Account Access
2964,9673,2025-05-01,Account Access
2965,2515,2025-03-05,Billing
2966,3709,2024-08-17,General Inquiry
2967,4285,2024-05-15,General Inquiry
2968,6558,2025-03-26,Billing
2969,7708,2024-09-03,Billing
2970,2687,2024-11-03,Account Access
2971,9791,2024-05-10,Technical
2972,9890,2024-11-17,General Inquiry
2973,4280,2024-06-08,General Inquiry
2974,298,2024-07-25,Billing
2975,4301,2024-10-30,General Inquiry
2976,5436,2025-06-22,Technical
2977,8722,2025-03-02,Technical
2978,8733,2025-08-31,Billing
2979,4852,2025-08-11,Billing
2980,3779,2025-06-01,Technical
2981,3218,2025-04-30,Account Access
2982,2510,2024-05-28,Account Access
2983,2638,2024-10-08,Technical
2984,8857,2024-04-02,General Inquiry
2985,6823,2024-07-09,Account Access
2986,6414,2025-07-15,Billing
2987,7652,2025-03-13,Billing
2988,946,2024-11-16,Billing
2989,4157,2024-10-10,General Inquiry
2990,2506,2025-06-15,General Inquiry
2991,1581,2024-04-29,Account Access
2992,3049,2024-09-04,Billing
2993,8177,2025-08-15,General Inquiry
2994,6573,2025-01-11,Technical
2995,6054,2025-06-19,Billing
2996,141,2025-03-19,Account Access
2997,3630,2025-01-16,General Inquiry
2998,9423,2024-08-14,Billing
2999,2593,2025-05-28,Technical
3000,6932,2025-03-15,Technical
3001,5527,2024-04-08,Billing
3002,1013,2025-01-11,Billing
3003,2035,2024-03-14,Technical
3004,3656,2024-01-22,General Inquiry
3005,5867,2025-01-25,General Inquiry
3006,6912,2024-08-29,Technical
3007,965,2024-09-22,Account Access
3008,9225,2024-02-12,Account Access
3009,7952,2025-06-12,Billing
3010,5869,2025-08-30,General Inquiry
3011,5610,2024-10-06,Billing
3012,8436,2025-10-01,General Inquiry
3013,2347,2024-05-15,Technical
3014,7622,2024-06-07,Account Access
3015,7585,2024-06-27,General Inquiry
3016,1562,2024-10-24,General Inquiry
3017,1581,2024-07-20,Billing
3018,663,2024-07-01,Account Access
3019,7074,2024-11-04,General Inquiry
3020,282,2025-06-23,Technical
3021,4383,2024-12-29,Technical
3022,2318,2025-10-11,Billing
3023,6208,2024-10-22,Technical
3024,9845,2025-10-09,Technical
3025,8464,2024-09-09,Billing
3026,7865,2024-10-19,General Inquiry
3027,9599,2025-07-04,General Inquiry
3028,5260,2024-03-29,Technical
3029,5428,2024-08-06,General Inquiry
3030,1892,2024-02-16,Account Access
3031,9136,2024-09-07,General Inquiry
3032,1880,2024-11-16,Technical
3033,8548,2024-08-15,Billing
3034,2443,2025-08-28,Technical
3035,1237,2025-02-04,Account Access
3036,5735,2024-12-03,Technical
3037,1345,2025-06-05,Technical
3038,318,2024-01-31,General Inquiry
3039,6338,2024-09-13,Billing
3040,2884,2024-07-27,Billing
3041,137,2025-06-27,Account Access
3042,6293,2024-05-11,General Inquiry
3043,4635,2025-08-29,Technical
3044,2130,2024-06-05,Technical
3045,7457,2024-11-26,General Inquiry
3046,3096,2025-02-03,Billing
3047,1418,2024-09-06,General Inquiry
3048,4040,2024-03-11,Billing
3049,6627,2024-03-24,General Inquiry
3050,2162,2024-08-05,Technical
3051,8581,2025-03-05,Billing
3052,9386,2024-04-07,Billing
3053,8925,2025-09-27,General Inquiry
3054,6522,2025-01-16,Billing
3055,9423,2024-08-29,Account Access
3056,2755,2025-09-20,Technical
3057,3885,2025-04-27,Technical
3058,2561,2024-01-14,General Inquiry
3059,9705,2025-01-11,Technical
3060,9206,2024-06-13,Technical
3061,1612,2025-05-19,Technical
3062,6341,2025-02-26,Account Access
3063,4322,2024-06-02,Account Access
3064,3254,2025-01-08,Technical
3065,1975,2024-04-23,General Inquiry
3066,7563,2025-06-03,Technical
3067,3471,2025-01-19,Billing
3068,4514,2025-01-21,Technical
3069,766,2025-04-19,Technical
3070,2224,2024-12-13,General Inquiry
3071,7821,2024-01-05,Technical
3072,8770,2025-04-10,Technical
3073,8283,2025-05-01,Technical
3074,4532,2025-08-22,Billing
3075,4833,2025-09-10,Technical
3076,8451,2024-08-11,Technical
3077,8509,2025-01-20,Billing
3078,1171,2025-02-19,Account Access
3079,9846,2025-08-05,Technical
3080,4019,2024-09-01,Technical
3081,8495,2024-11-30,Billing
3082,8526,2024-12-01,Technical
3083,6273,2025-06-15,Billing
3084,946,2025-08-01,Billing
3085,6354,2024-08-23,Account Access
3086,4205,2024-09-26,Billing
3087,9316,2024-12-03,General Inquiry
3088,3686,2024-09-09,Technical
3089,6944,2024-11-26,Technical
3090,2151,2024-10-06,Technical
3091,9119,2025-03-24,General Inquiry
3092,4127,2025-05-22,Billing
3093,8495,2025-09-28,Technical
3094,3714,2025-03-29,Account Access
3095,2130,2025-05-13,Account Access
3096,4360,2025-06-15,Technical
3097,6239,2024-04-12,Technical
3098,1113,2024-02-12,General Inquiry
3099,5451,2025-02-23,General Inquiry
3100,9716,2024-02-01,General Inquiry
3101,2638,2024-12-12,General Inquiry
3102,5330,2024-03-14,Billing
3103,8357,2025-08-27,Billing
3104,3882,2025-06-14,Technical
3105,3257,2024-12-14,Account Access
3106,6298,2025-04-26,Technical
3107,6175,2024-11-18,Billing
3108,9928,2024-08-20,Billing
3109,5594,2025-06-16,Technical
3110,164,2024-07-07,Technical
3111,9116,2024-07-09,Technical
3112,2758,2025-07-12,Technical
3113,1602,2024-05-22,Technical
3114,8653,2024-07-17,Technical
3115,1875,2024-11-17,Billing
3116,9217,2025-04-02,Account Access
3117,7228,2024-02-17,Account Access
3118,5782,2024-09-08,Account Access
3119,3819,2024-07-17,Billing
3120,772,2024-03-25,General Inquiry
3121,3177,2025-07-20,General Inquiry
3122,9227,2024-09-09,Account Access
3123,4514,2025-02-16,Technical
3124,9141,2024-09-25,Billing
3125,5451,2024-05-29,Billing
3126,30,2025-07-12,Technical
3127,794,2024-09-29,General Inquiry
3128,4675,2024-10-22,General Inquiry
3129,9279,2025-06-26,Technical
3130,9240,2024-04-28,Account Access
3131,5867,2024-06-06,Technical
3132,9152,2025-03-26,General Inquiry
3133,869,2025-07-24,Billing
3134,6635,2025-04-27,Technical
3135,3067,2024-11-03,General Inquiry
3136,5743,2025-05-18,Technical
3137,2149,2024-04-15,Account Access
3138,506,2025-06-20,General Inquiry
3139,8231,2024-04-17,General Inquiry
3140,1252,2025-07-05,General Inquiry
3141,4118,2024-11-17,General Inquiry
3142,6814,2025-03-06,General Inquiry
3143,1072,2024-06-25,Technical
3144,176,2025-03-05,Account Access
3145,944,2025-04-27,Technical
3146,4720,2024-07-28,General Inquiry
3147,2140,2024-09-01,Billing
3148,7780,2025-07-01,Billing
3149,6568,2024-06-29,General Inquiry
3150,947,2024-08-04,Account Access
3151,9256,2025-04-22,Technical
3152,8950,2025-04-16,Billing
3153,785,2025-05-10,Technical
3154,143,2025-08-15,Technical
3155,1530,2025-01-22,General Inquiry
3156,5914,2025-01-09,General Inquiry
3157,5762,2025-03-26,Billing
3158,8365,2024-09-03,General Inquiry
3159,6111,2024-12-08,Technical
3160,8694,2025-08-16,Technical
3161,2029,2024-05-12,Account Access
3162,5141,2024-11-24,Technical
3163,3722,2025-04-19,General Inquiry
3164,362,2025-02-12,General Inquiry
3165,2984,2025-06-22,Technical
3166,477,2024-04-30,Technical
3167,7014,2024-10-12,Technical
3168,4141,2024-11-05,Account Access
3169,994,2025-04-10,Technical
3170,1997,2024-07-13,Technical
3171,4141,2025-04-24,Account Access
3172,1031,2024-10-21,Technical
3173,505,2024-11-26,General Inquiry
3174,7708,2024-01-19,General Inquiry
3175,6044,2025-05-19,Technical
3176,6947,2025-04-03,Billing
3177,24,2024-05-02,Technical
3178,864,2024-10-10,General Inquiry
3179,1145,2025-01-05,General Inquiry
3180,3601,2024-09-27,Technical
3181,6079,2024-01-27,Technical
3182,3790,2024-08-16,Technical
3183,5750,2024-06-19,Billing
3184,2954,2024-11-26,Technical
3185,4367,2024-10-04,Technical
3186,1815,2024-07-28,Billing
3187,4076,2024-12-15,General Inquiry
3188,5072,2024-04-08,Billing
3189,4142,2025-03-19,Account Access
3190,9517,2024-09-11,Account Access
3191,4070,2024-05-23,Billing
3192,1240,2025-09-10,Account Access
3193,2412,2024-06-25,Account Access
3194,7619,2025-05-11,Account Access
3195,4142,2024-04-06,Technical
3196,2831,2024-10-31,Technical
3197,4426,2025-01-12,General Inquiry
3198,4953,2024-07-26,General Inquiry
3199,1464,2025-08-09,Technical
3200,3095,2025-04-06,Technical
3201,7705,2025-06-22,General Inquiry
3202,3442,2025-07-14,Technical
3203,3817,2024-11-09,General Inquiry
3204,8506,2024-09-08,Technical
3205,6378,2024-12-30,Technical
3206,1933,2024-02-11,General Inquiry
3207,1378,2024-01-12,Account Access
3208,7770,2025-02-19,Account Access
3209,6235,2025-08-09,Billing
3210,2424,2024-04-09,Billing
3211,9681,2024-10-28,Technical
3212,8606,2025-04-11,Technical
3213,8750,2024-09-11,Technical
3214,2650,2025-08-24,General Inquiry
3215,4583,2025-08-19,Billing
3216,1841,2024-11-23,Billing
3217,7453,2024-05-25,Technical
3218,8084,2024-02-26,General Inquiry
3219,3905,2024-03-02,General Inquiry
3220,1232,2025-01-28,Account Access
3221,6852,2025-06-09,Technical
3222,2730,2024-05-27,Account Access
3223,8521,2025-02-08,General Inquiry
3224,678,2024-03-24,Technical
3225,3753,2025-06-01,Technical
3226,8032,2024-03-03,Technical
3227,5610,2025-03-25,Billing
3228,5532,2024-12-22,Technical
3229,375,2025-01-25,General Inquiry
3230,987,2024-12-24,Account Access
3231,3766,2025-02-19,Technical
3232,2017,2024-08-07,Billing
3233,2650,2024-07-31,Account Access
3234,5449,2025-04-26,General Inquiry
3235,9841,2024-05-05,Billing
3236,4465,2025-10-10,Technical
3237,9930,2025-08-13,Billing
3238,1723,2025-03-25,General Inquiry
3239,3734,2025-04-15,Billing
3240,1923,2025-01-21,Technical
3241,3432,2024-05-30,Billing
3242,7980,2024-05-09,Billing
3243,2479,2024-12-18,General Inquiry
3244,7020,2024-11-02,Account Access
3245,7766,2025-01-02,General Inquiry
3246,5940,2025-07-12,Technical
3247,6355,2025-04-10,Billing
3248,2687,2025-07-14,Billing
3249,833,2025-01-02,Account Access
3250,3139,2024-01-23,Technical
3251,5205,2024-12-18,General Inquiry
3252,8471,2025-09-20,General Inquiry
3253,7911,2025-08-10,Account Access
3254,6273,2024-02-05,Account Access
3255,974,2024-02-14,Technical
3256,1086,2024-11-28,Technical
3257,1995,2025-04-02,Account Access
3258,6641,2025-09-03,General Inquiry
3259,1551,2025-05-20,General Inquiry
3260,543,2025-08-22,Technical
3261,9839,2024-03-09,Billing
3262,5952,2024-02-17,Technical
3263,7152,2024-11-20,Technical
3264,7227,2025-07-11,Billing
3265,9398,2024-07-29,Technical
3266,7894,2025-01-27,Billing
3267,7641,2024-04-08,Billing
3268,8154,2025-08-30,General Inquiry
3269,3390,2025-09-21,Billing
3270,4285,2024-01-25,Technical
3271,8327,2025-06-07,Technical
3272,2146,2024-04-15,Technical
3273,2546,2025-04-23,Billing
3274,1366,2024-11-01,Technical
3275,7516,2025-07-24,Billing
3276,821,2025-10-11,Technical
3277,9922,2024-12-12,Technical
3278,1748,2025-06-09,Technical
3279,3162,2024-04-03,Technical
3280,5277,2024-03-15,General Inquiry
3281,9016,2024-09-25,Account Access
3282,4424,2024-08-21,Technical
3283,6620,2025-08-18,Billing
3284,329,2024-11-02,Billing
3285,4566,2024-05-30,Technical
3286,1430,2024-06-28,Account Access
3287,2687,2025-04-20,Account Access
3288,9414,2025-05-04,Technical
3289,172,2025-01-23,Technical
3290,622,2024-08-20,Technical
3291,7408,2024-06-25,Account Access
3292,4522,2024-11-22,Billing
3293,2270,2024-07-30,Account Access
3294,11,2024-09-19,General Inquiry
3295,2002,2025-04-19,Technical
3296,6285,2024-03-03,General Inquiry
3297,5132,2024-08-10,Account Access
3298,610,2025-07-29,Billing
3299,5462,2025-02-23,General Inquiry
3300,5022,2025-02-16,General Inquiry
3301,6067,2025-01-13,Account Access
3302,2056,2025-07-30,Billing
3303,7658,2025-06-02,Technical
3304,9847,2025-09-15,Billing
3305,8016,2024-05-09,Technical
3306,3066,2025-01-14,General Inquiry
3307,2365,2025-10-10,General Inquiry
3308,3927,2024-12-21,General Inquiry
3309,9601,2025-07-08,Technical
3310,1243,2024-09-21,General Inquiry
3311,7686,2024-12-28,Billing
3312,6529,2024-05-16,Billing
3313,2076,2025-04-26,Billing
3314,6174,2024-03-29,Technical
3315,9017,2025-02-02,Billing
3316,6086,2024-06-12,Technical
3317,4478,2025-03-27,Technical
3318,4614,2025-05-20,Billing
3319,4443,2025-10-17,Billing
3320,2936,2025-04-11,Technical
3321,5494,2024-02-14,Technical
3322,3606,2025-05-16,General Inquiry
3323,1469,2025-02-13,Technical
3324,4504,2024-08-09,Account Access
3325,5422,2025-02-08,Billing
3326,4388,2025-10-15,Technical
3327,601,2024-02-01,General Inquiry
3328,3968,2024-02-09,Technical
3329,4600,2025-07-29,General Inquiry
3330,6894,2024-01-31,Billing
3331,6413,2025-09-11,Technical
3332,584,2024-02-14,Technical
3333,8433,2025-05-24,Account Access
3334,8244,2024-05-06,Account Access
3335,810,2024-04-27,General Inquiry
3336,6202,2024-12-30,Technical
3337,5742,2025-05-25,Account Access
3338,436,2024-09-27,Billing
3339,2760,2024-07-03,Account Access
3340,705,2024-02-26,Technical
3341,7892,2024-02-24,General Inquiry
3342,977,2024-08-20,Technical
3343,5776,2025-04-06,Technical
3344,6643,2025-04-07,General Inquiry
3345,3324,2024-02-12,Account Access
3346,2623,2024-07-09,Billing
3347,5897,2024-02-18,General Inquiry
3348,7930,2024-09-21,Account Access
3349,4759,2024-07-25,General Inquiry
3350,7547,2024-06-22,General Inquiry
3351,8305,2025-01-16,Technical
3352,946,2024-01-29,Technical
3353,2234,2024-11-18,General Inquiry
3354,7040,2024-05-06,General Inquiry
3355,5901,2024-08-23,General Inquiry
3356,9831,2024-02-15,Account Access
3357,3382,2024-05-01,Account Access
3358,1591,2025-02-18,Technical
3359,4400,2024-08-19,General Inquiry
