user_id,tenure_days,days_since_last_event,total_support_tickets,has_billing_issue,plan_type,billing_cycle,churn
4319,390,1,1.0,0.0,Family,Annual,False
4320,440,63,1.0,0.0,Premium,Monthly,False
4321,529,14,1.0,0.0,Family,Annual,False
4322,569,2,2.0,0.0,Premium,Monthly,False
4323,549,17,0.0,0.0,Premium,Annual,False
4324,605,3,0.0,0.0,Premium,Monthly,False
4325,349,45,1.0,0.0,Premium,Monthly,False
4326,388,5,1.0,0.0,Premium,Monthly,False
4327,467,0,0.0,0.0,Basic,Monthly,False
4328,441,3,1.0,0.0,Basic,Annual,False
4329,415,5,0.0,0.0,Premium,Monthly,False
4330,643,22,0.0,0.0,Family,Annual,False
4331,441,9,0.0,0.0,Premium,Annual,False
4332,446,7,1.0,0.0,Premium,Monthly,False
4333,346,5,0.0,0.0,Basic,Annual,False
4334,301,4,0.0,0.0,Premium,Monthly,False
4335,371,4,0.0,0.0,Family,Annual,False
4336,453,22,0.0,0.0,Family,Annual,False
4337,656,11,0.0,0.0,Premium,Monthly,False
4338,336,8,0.0,0.0,Family,Annual,False
4339,545,43,0.0,0.0,Family,Annual,False
4340,350,4,0.0,0.0,Family,Annual,False
4341,575,15,1.0,0.0,Family,Annual,False
4342,343,9,0.0,0.0,Premium,Annual,False
4343,511,9,0.0,0.0,Premium,Annual,False
4344,391,10,1.0,1.0,Premium,Annual,False
4345,643,5,1.0,0.0,Family,Annual,False
4346,411,9,0.0,0.0,Family,Annual,False
4347,442,12,0.0,0.0,Family,Annual,False
4348,302,0,0.0,0.0,Basic,Annual,False
4349,578,37,0.0,0.0,Basic,Annual,False
4350,517,29,0.0,0.0,Premium,Annual,False
4351,435,15,1.0,0.0,Premium,Monthly,False
4352,302,37,0.0,0.0,Family,Annual,False
4353,470,27,0.0,0.0,Premium,Annual,False
4354,445,8,0.0,0.0,Basic,Monthly,False
4355,532,3,0.0,0.0,Basic,Monthly,False
4356,311,11,0.0,0.0,Basic,Monthly,False
4357,518,0,0.0,0.0,Basic,Annual,False
4358,528,7,0.0,0.0,Basic,Monthly,False
4359,470,24,0.0,0.0,Premium,Monthly,False
4360,381,37,1.0,0.0,Basic,Annual,False
4361,518,15,0.0,0.0,Family,Annual,False
4362,652,18,0.0,0.0,Family,Annual,False
4363,566,12,0.0,0.0,Family,Annual,False
4364,656,11,0.0,0.0,Family,Annual,False
4365,320,31,0.0,0.0,Premium,Monthly,False
4366,566,22,0.0,0.0,Premium,Monthly,False
4367,455,14,1.0,0.0,Premium,Annual,False
4368,497,3,0.0,0.0,Basic,Annual,False
4369,373,9,0.0,0.0,Premium,Annual,False
4370,344,10,0.0,0.0,Premium,Annual,False
4371,541,8,0.0,0.0,Basic,Annual,False
4372,293,36,0.0,0.0,Family,Annual,False
4373,404,2,0.0,0.0,Basic,Monthly,False
4374,381,2,0.0,0.0,Basic,Monthly,False
4375,408,6,0.0,0.0,Family,Annual,False
4376,443,6,0.0,0.0,Basic,Annual,False
4377,581,31,0.0,0.0,Basic,Monthly,False
4378,309,9,0.0,0.0,Premium,Annual,False
4379,425,4,0.0,0.0,Family,Annual,False
4380,397,14,0.0,0.0,Family,Annual,False
4381,442,1,0.0,0.0,Basic,Annual,False
4382,297,17,0.0,0.0,Basic,Monthly,False
4383,610,10,1.0,0.0,Basic,Monthly,False
4384,506,1,0.0,0.0,Premium,Annual,False
4385,399,15,1.0,0.0,Premium,Monthly,False
4386,435,12,0.0,0.0,Basic,Monthly,False
4387,366,0,0.0,0.0,Premium,Annual,False
4388,482,35,1.0,0.0,Premium,Annual,False
4389,481,11,1.0,0.0,Family,Annual,False
4390,310,14,1.0,0.0,Basic,Annual,False
4391,430,34,1.0,0.0,Basic,Monthly,True
4392,329,12,1.0,0.0,Premium,Annual,False
4393,577,12,1.0,0.0,Family,Annual,False
4394,654,9,0.0,0.0,Basic,Annual,False
4395,472,27,0.0,0.0,Basic,Monthly,False
4396,541,1,1.0,0.0,Premium,Monthly,False
4397,609,5,0.0,0.0,Family,Annual,False
4398,528,7,1.0,0.0,Premium,Monthly,False
4399,500,14,0.0,0.0,Premium,Annual,False
4400,637,21,1.0,0.0,Family,Annual,False
4401,560,24,0.0,0.0,Premium,Annual,False
4402,450,16,1.0,0.0,Basic,Annual,False
4403,328,4,0.0,0.0,Basic,Annual,False
4404,521,16,0.0,0.0,Premium,Monthly,False
4405,460,68,0.0,0.0,Basic,Annual,False
4406,546,11,0.0,0.0,Basic,Monthly,False
4407,537,27,1.0,0.0,Basic,Monthly,False
4408,653,14,1.0,0.0,Family,Annual,False
4409,479,29,1.0,0.0,Premium,Annual,False
4410,332,8,1.0,0.0,Basic,Annual,False
4411,526,7,0.0,0.0,Family,Annual,False
4412,599,14,0.0,0.0,Basic,Annual,False
4413,355,34,0.0,0.0,Family,Annual,False
4414,372,47,2.0,0.0,Family,Annual,False
4415,490,2,0.0,0.0,Basic,Monthly,False
4416,292,30,0.0,0.0,Basic,Monthly,False
4417,625,35,1.0,0.0,Basic,Monthly,True
4418,508,3,0.0,0.0,Family,Annual,False
4419,469,8,0.0,0.0,Premium,Annual,False
4420,305,11,0.0,0.0,Basic,Annual,False
4421,427,7,0.0,0.0,Basic,Monthly,False
4422,312,0,1.0,0.0,Basic,Annual,False
4423,592,14,0.0,0.0,Family,Annual,False
4424,568,41,1.0,0.0,Family,Annual,True
4425,483,11,0.0,0.0,Premium,Monthly,False
4426,438,0,1.0,0.0,Family,Annual,False
4427,646,21,0.0,0.0,Premium,Monthly,False
4428,554,12,0.0,0.0,Basic,Annual,False
4429,580,8,1.0,0.0,Basic,Monthly,False
4430,369,8,0.0,0.0,Basic,Annual,False
4431,426,0,0.0,0.0,Family,Annual,False
4432,551,12,0.0,0.0,Basic,Annual,False
4433,632,17,0.0,0.0,Family,Annual,False
4434,419,34,2.0,0.0,Premium,Annual,True
4435,305,5,0.0,0.0,Premium,Monthly,False
4436,596,10,0.0,0.0,Premium,Monthly,False
4437,541,2,0.0,0.0,Basic,Monthly,False
4438,464,45,1.0,0.0,Premium,Monthly,False
4439,528,0,0.0,0.0,Family,Annual,False
4440,578,15,1.0,0.0,Premium,Monthly,False
4441,453,3,0.0,0.0,Premium,Monthly,False
4442,607,6,0.0,0.0,Basic,Annual,False
4443,502,32,3.0,1.0,Basic,Monthly,True
4444,595,4,0.0,0.0,Family,Annual,False
4445,638,4,1.0,0.0,Basic,Annual,False
4446,474,4,0.0,0.0,Family,Annual,False
4447,618,20,0.0,0.0,Family,Annual,False
4448,584,10,0.0,0.0,Basic,Annual,False
4449,517,24,0.0,0.0,Premium,Monthly,False
4450,586,32,1.0,1.0,Family,Annual,True
4451,497,6,0.0,0.0,Premium,Monthly,False
4452,617,6,0.0,0.0,Basic,Annual,False
4453,446,0,1.0,0.0,Premium,Annual,False
4454,358,0,0.0,0.0,Family,Annual,False
4455,468,35,0.0,0.0,Premium,Annual,False
4456,303,7,0.0,0.0,Basic,Annual,False
4457,553,4,0.0,0.0,Family,Annual,False
4458,389,5,0.0,0.0,Premium,Annual,False
4459,504,5,0.0,0.0,Basic,Annual,False
4460,493,9,0.0,0.0,Premium,Annual,False
4461,591,10,2.0,0.0,Family,Annual,False
4462,501,34,2.0,1.0,Basic,Monthly,True
4463,467,5,0.0,0.0,Basic,Monthly,False
4464,654,37,0.0,0.0,Family,Annual,False
4465,531,10,2.0,0.0,Family,Annual,False
4466,432,22,0.0,0.0,Premium,Annual,False
4467,307,46,0.0,0.0,Family,Annual,False
4468,564,0,0.0,0.0,Premium,Annual,False
4469,585,3,0.0,0.0,Premium,Annual,False
4470,587,14,0.0,0.0,Family,Annual,False
4471,574,22,0.0,0.0,Premium,Monthly,False
4472,480,7,0.0,0.0,Family,Annual,False
4473,573,33,0.0,0.0,Basic,Annual,False
4474,329,33,2.0,1.0,Family,Annual,True
4475,320,19,1.0,1.0,Premium,Annual,False
4476,619,31,0.0,0.0,Premium,Annual,False
4477,378,5,0.0,0.0,Premium,Monthly,False
4478,341,12,1.0,0.0,Family,Annual,False
4479,433,10,0.0,0.0,Basic,Annual,False
4480,460,14,1.0,1.0,Premium,Annual,False
4481,462,16,0.0,0.0,Family,Annual,False
4482,388,49,0.0,0.0,Family,Annual,False
4483,452,2,1.0,0.0,Family,Annual,False
4484,577,2,0.0,0.0,Premium,Monthly,False
4485,613,2,0.0,0.0,Basic,Monthly,False
4486,503,3,1.0,1.0,Premium,Annual,False
4487,359,3,1.0,0.0,Basic,Annual,False
4488,598,13,0.0,0.0,Basic,Monthly,False
4489,575,31,0.0,0.0,Basic,Monthly,False
4490,444,1,2.0,1.0,Basic,Monthly,False
4491,615,5,0.0,0.0,Premium,Monthly,False
4492,473,5,0.0,0.0,Family,Annual,False
4493,322,10,0.0,0.0,Family,Annual,False
4494,536,3,1.0,0.0,Premium,Monthly,False
4495,424,20,0.0,0.0,Premium,Annual,False
4496,319,33,5.0,1.0,Family,Annual,True
4497,642,43,2.0,0.0,Basic,Annual,False
4498,363,19,0.0,0.0,Basic,Annual,False
4499,445,9,0.0,0.0,Family,Annual,False
4500,374,3,0.0,0.0,Premium,Annual,False
4501,562,20,0.0,0.0,Family,Annual,False
4502,593,29,0.0,0.0,Family,Annual,False
4503,303,6,0.0,0.0,Family,Annual,False
4504,561,4,2.0,0.0,Premium,Annual,False
4505,422,3,0.0,0.0,Premium,Monthly,False
4506,388,10,1.0,0.0,Premium,Annual,False
4507,349,7,1.0,0.0,Premium,Annual,False
4508,453,0,0.0,0.0,Basic,Annual,False
4509,428,3,0.0,0.0,Premium,Annual,False
4510,489,2,0.0,0.0,Basic,Monthly,False
4511,306,35,3.0,0.0,Family,Annual,True
4512,507,3,0.0,0.0,Family,Annual,False
4513,544,22,0.0,0.0,Premium,Monthly,False
4514,564,33,3.0,0.0,Basic,Annual,True
4515,506,8,1.0,1.0,Basic,Monthly,False
4516,466,22,0.0,0.0,Basic,Monthly,False
4517,362,8,0.0,0.0,Basic,Annual,False
4518,451,20,0.0,0.0,Family,Annual,False
4519,605,26,0.0,0.0,Family,Annual,False
4520,366,2,0.0,0.0,Premium,Monthly,False
4521,596,20,3.0,0.0,Basic,Monthly,False
4522,443,2,1.0,1.0,Family,Annual,False
4523,333,1,0.0,0.0,Family,Annual,False
4524,634,31,0.0,0.0,Basic,Annual,False
4525,518,29,2.0,0.0,Basic,Monthly,False
4526,378,3,0.0,0.0,Premium,Monthly,False
4527,408,2,0.0,0.0,Basic,Monthly,False
4528,588,5,0.0,0.0,Family,Annual,False
4529,654,1,0.0,0.0,Family,Annual,False
4530,519,8,0.0,0.0,Basic,Annual,False
4531,652,5,0.0,0.0,Family,Annual,False
4532,512,40,2.0,1.0,Premium,Monthly,True
4533,636,44,2.0,0.0,Basic,Annual,False
4534,510,28,1.0,0.0,Family,Annual,False
4535,608,1,0.0,0.0,Premium,Monthly,False
4536,444,12,0.0,0.0,Premium,Monthly,False
4537,301,13,0.0,0.0,Premium,Annual,False
4538,618,18,0.0,0.0,Family,Annual,False
4539,357,11,1.0,1.0,Family,Annual,False
4540,593,6,0.0,0.0,Premium,Monthly,False
4541,296,6,0.0,0.0,Premium,Annual,False
4542,425,7,0.0,0.0,Family,Annual,False
4543,467,16,0.0,0.0,Family,Annual,False
4544,364,9,1.0,0.0,Basic,Annual,False
4545,640,21,0.0,0.0,Basic,Monthly,False
4546,396,17,0.0,0.0,Basic,Annual,False
4547,515,65,0.0,0.0,Basic,Annual,False
4548,450,5,0.0,0.0,Family,Annual,False
4549,332,50,1.0,0.0,Family,Annual,False
4550,553,38,0.0,0.0,Premium,Monthly,False
4551,466,3,0.0,0.0,Family,Annual,False
4552,531,15,0.0,0.0,Basic,Monthly,False
4553,579,12,0.0,0.0,Basic,Annual,False
4554,352,1,1.0,0.0,Family,Annual,False
4555,649,29,0.0,0.0,Basic,Annual,False
4556,453,8,1.0,0.0,Family,Annual,False
4557,376,3,0.0,0.0,Family,Annual,False
4558,353,10,0.0,0.0,Family,Annual,False
4559,503,50,6.0,1.0,Family,Annual,True
4560,481,12,0.0,0.0,Premium,Annual,False
4561,424,19,0.0,0.0,Premium,Annual,False
4562,428,5,0.0,0.0,Family,Annual,False
4563,607,19,1.0,0.0,Premium,Annual,False
4564,608,1,0.0,0.0,Premium,Annual,False
4565,501,13,0.0,0.0,Basic,Annual,False
4566,618,2,1.0,0.0,Basic,Annual,False
4567,292,0,0.0,0.0,Premium,Annual,False
4568,476,3,0.0,0.0,Premium,Monthly,False
4569,352,2,0.0,0.0,Basic,Monthly,False
4570,341,10,0.0,0.0,Premium,Annual,False
4571,382,8,0.0,0.0,Family,Annual,False
4572,351,36,0.0,0.0,Basic,Monthly,False
4573,574,2,0.0,0.0,Family,Annual,False
4574,571,7,0.0,0.0,Family,Annual,False
4575,396,4,0.0,0.0,Basic,Monthly,False
4576,445,10,0.0,0.0,Premium,Monthly,False
4577,539,10,0.0,0.0,Basic,Monthly,False
4578,530,11,0.0,0.0,Family,Annual,False
4579,331,3,0.0,0.0,Basic,Annual,False
4580,437,13,0.0,0.0,Family,Annual,False
4581,535,6,0.0,0.0,Premium,Annual,False
4582,337,17,0.0,0.0,Family,Annual,False
4583,363,33,4.0,1.0,Basic,Monthly,True
4584,566,11,0.0,0.0,Family,Annual,False
4585,387,5,0.0,0.0,Basic,Annual,False
4586,471,7,0.0,0.0,Premium,Monthly,False
4587,615,11,0.0,0.0,Family,Annual,False
4588,370,13,0.0,0.0,Basic,Monthly,False
4589,509,27,0.0,0.0,Premium,Monthly,False
4590,299,50,0.0,0.0,Family,Annual,False
4591,466,0,1.0,0.0,Basic,Monthly,False
4592,581,1,0.0,0.0,Family,Annual,False
4593,513,0,0.0,0.0,Family,Annual,False
4594,575,13,0.0,0.0,Premium,Monthly,False
4595,545,39,0.0,0.0,Premium,Annual,False
4596,465,31,0.0,0.0,Premium,Annual,False
4597,389,2,1.0,0.0,Basic,Monthly,False
4598,420,39,0.0,0.0,Family,Annual,False
4599,656,12,0.0,0.0,Premium,Monthly,False
4600,525,39,3.0,1.0,Premium,Monthly,True
4601,370,44,0.0,0.0,Basic,Monthly,False
4602,642,13,0.0,0.0,Premium,Monthly,False
4603,440,11,1.0,0.0,Basic,Monthly,False
4604,581,18,0.0,0.0,Basic,Monthly,False
4605,441,15,0.0,0.0,Family,Annual,False
4606,386,13,0.0,0.0,Premium,Annual,False
4607,328,20,1.0,0.0,Basic,Annual,False
4608,636,0,0.0,0.0,Premium,Annual,False
4609,437,2,0.0,0.0,Basic,Monthly,False
4610,346,23,0.0,0.0,Basic,Annual,False
4611,361,24,0.0,0.0,Basic,Annual,False
4612,555,19,1.0,0.0,Premium,Annual,False
4613,650,1,0.0,0.0,Premium,Monthly,False
4614,478,35,3.0,1.0,Basic,Annual,True
4615,321,37,0.0,0.0,Basic,Annual,True
4616,553,2,0.0,0.0,Family,Annual,False
4617,522,34,1.0,0.0,Family,Annual,False
4618,325,33,0.0,0.0,Premium,Annual,False
4619,646,24,0.0,0.0,Family,Annual,False
4620,450,7,1.0,0.0,Basic,Monthly,False
4621,581,16,0.0,0.0,Basic,Monthly,False
4622,445,11,0.0,0.0,Family,Annual,False
4623,395,0,1.0,0.0,Basic,Monthly,False
4624,322,6,0.0,0.0,Basic,Annual,False
4625,627,0,0.0,0.0,Basic,Annual,False
4626,621,4,0.0,0.0,Family,Annual,False
4627,606,2,0.0,0.0,Basic,Monthly,False
4628,394,4,0.0,0.0,Basic,Annual,False
4629,483,12,0.0,0.0,Family,Annual,False
4630,382,25,0.0,0.0,Family,Annual,False
4631,514,97,0.0,0.0,Basic,Monthly,False
4632,313,5,0.0,0.0,Premium,Monthly,False
4633,341,4,0.0,0.0,Family,Annual,False
4634,525,3,1.0,0.0,Family,Annual,False
4635,575,34,4.0,1.0,Premium,Annual,True
4636,426,6,0.0,0.0,Basic,Monthly,False
4637,419,13,2.0,0.0,Family,Annual,False
4638,601,45,3.0,0.0,Premium,Monthly,True
4639,596,10,0.0,0.0,Basic,Monthly,False
4640,326,1,0.0,0.0,Family,Annual,False
4641,421,13,0.0,0.0,Family,Annual,False
4642,611,9,0.0,0.0,Family,Annual,False
4643,498,16,1.0,0.0,Basic,Annual,False
4644,616,20,0.0,0.0,Premium,Monthly,False
4645,352,12,0.0,0.0,Basic,Monthly,False
4646,376,2,0.0,0.0,Basic,Annual,False
4647,479,28,0.0,0.0,Basic,Monthly,False
4648,450,32,1.0,0.0,Premium,Monthly,False
4649,300,11,1.0,0.0,Family,Annual,False
4650,346,39,0.0,0.0,Basic,Monthly,False
4651,590,61,1.0,1.0,Premium,Annual,False
4652,314,7,1.0,0.0,Premium,Monthly,False
4653,415,8,1.0,0.0,Premium,Monthly,False
4654,580,1,0.0,0.0,Family,Annual,False
4655,347,2,0.0,0.0,Premium,Monthly,False
4656,482,18,0.0,0.0,Family,Annual,False
4657,291,1,0.0,0.0,Family,Annual,False
4658,559,2,0.0,0.0,Family,Annual,False
4659,549,2,0.0,0.0,Premium,Annual,False
4660,355,48,1.0,0.0,Premium,Monthly,False
4661,397,16,0.0,0.0,Premium,Monthly,False
4662,612,4,0.0,0.0,Basic,Annual,False
4663,318,0,0.0,0.0,Basic,Annual,False
4664,656,6,0.0,0.0,Family,Annual,False
4665,494,17,0.0,0.0,Family,Annual,False
4666,308,18,0.0,0.0,Premium,Monthly,False
4667,332,3,0.0,0.0,Basic,Annual,False
4668,349,7,0.0,0.0,Basic,Monthly,False
4669,349,3,0.0,0.0,Family,Annual,False
4670,608,18,0.0,0.0,Family,Annual,False
4671,538,6,0.0,0.0,Premium,Annual,False
4672,320,1,0.0,0.0,Premium,Annual,False
4673,617,5,0.0,0.0,Basic,Monthly,False
4674,352,0,1.0,0.0,Premium,Monthly,False
4675,524,20,1.0,0.0,Premium,Monthly,False
4676,596,25,1.0,0.0,Premium,Monthly,False
4677,508,4,1.0,1.0,Premium,Monthly,False
4678,561,36,0.0,0.0,Premium,Annual,False
4679,592,10,0.0,0.0,Basic,Annual,False
4680,333,13,0.0,0.0,Family,Annual,False
4681,504,11,0.0,0.0,Basic,Monthly,False
4682,421,2,0.0,0.0,Family,Annual,False
4683,501,10,1.0,0.0,Family,Annual,False
4684,454,12,0.0,0.0,Family,Annual,False
4685,633,17,0.0,0.0,Family,Annual,False
4686,483,0,0.0,0.0,Premium,Annual,False
4687,638,14,1.0,0.0,Basic,Monthly,False
4688,601,0,0.0,0.0,Premium,Monthly,False
4689,523,2,0.0,0.0,Family,Annual,False
4690,417,20,0.0,0.0,Family,Annual,False
4691,478,15,0.0,0.0,Premium,Annual,False
4692,608,47,0.0,0.0,Premium,Annual,False
4693,361,21,0.0,0.0,Basic,Monthly,False
4694,504,17,0.0,0.0,Basic,Monthly,False
4695,420,5,0.0,0.0,Family,Annual,False
4696,471,0,0.0,0.0,Family,Annual,False
4697,535,22,0.0,0.0,Basic,Annual,False
4698,494,13,0.0,0.0,Family,Annual,False
4699,349,8,1.0,0.0,Family,Annual,False
4700,330,8,0.0,0.0,Premium,Monthly,False
4701,345,1,0.0,0.0,Family,Annual,False
4702,305,5,0.0,0.0,Family,Annual,False
4703,485,0,1.0,0.0,Premium,Monthly,False
4704,381,70,0.0,0.0,Premium,Monthly,False
4705,422,10,0.0,0.0,Family,Annual,False
4706,630,26,0.0,0.0,Basic,Annual,False
4707,338,5,0.0,0.0,Family,Annual,False
4708,464,19,0.0,0.0,Family,Annual,False
4709,596,25,0.0,0.0,Family,Annual,False
4710,417,26,1.0,0.0,Premium,Monthly,False
4711,575,4,0.0,0.0,Family,Annual,False
4712,601,7,1.0,0.0,Premium,Monthly,False
4713,465,18,0.0,0.0,Premium,Monthly,False
4714,653,17,1.0,0.0,Premium,Monthly,False
4715,582,94,1.0,0.0,Premium,Annual,False
4716,408,12,0.0,0.0,Family,Annual,False
4717,617,11,1.0,0.0,Premium,Monthly,False
4718,626,20,0.0,0.0,Basic,Annual,False
4719,583,1,1.0,0.0,Family,Annual,False
4720,532,33,1.0,0.0,Basic,Monthly,False
4721,569,23,0.0,0.0,Basic,Annual,False
4722,360,15,0.0,0.0,Basic,Annual,False
4723,474,20,0.0,0.0,Family,Annual,False
4724,629,31,0.0,0.0,Premium,Annual,False
4725,572,11,0.0,0.0,Family,Annual,False
4726,369,14,0.0,0.0,Premium,Monthly,False
4727,431,20,0.0,0.0,Family,Annual,False
4728,487,22,1.0,0.0,Basic,Annual,False
4729,322,1,0.0,0.0,Basic,Monthly,False
4730,552,6,0.0,0.0,Basic,Monthly,False
4731,459,9,0.0,0.0,Basic,Monthly,False
4732,513,2,2.0,0.0,Family,Annual,False
4733,639,5,1.0,0.0,Basic,Monthly,False
4734,635,0,0.0,0.0,Family,Annual,False
4735,559,18,2.0,0.0,Basic,Monthly,False
4736,402,0,0.0,0.0,Premium,Annual,False
4737,382,2,0.0,0.0,Premium,Monthly,False
4738,477,4,0.0,0.0,Family,Annual,False
4739,436,11,1.0,0.0,Family,Annual,False
4740,525,35,0.0,0.0,Premium,Annual,False
4741,529,0,0.0,0.0,Premium,Annual,False
4742,299,36,0.0,0.0,Premium,Monthly,False
4743,648,14,0.0,0.0,Family,Annual,False
4744,655,6,1.0,0.0,Family,Annual,False
4745,603,14,0.0,0.0,Premium,Annual,False
4746,445,18,0.0,0.0,Family,Annual,False
4747,622,1,0.0,0.0,Basic,Annual,False
4748,598,7,0.0,0.0,Basic,Monthly,False
4749,387,26,1.0,0.0,Basic,Annual,False
4750,646,5,2.0,1.0,Premium,Annual,False
4751,392,2,0.0,0.0,Premium,Annual,False
4752,413,16,0.0,0.0,Family,Annual,False
4753,460,9,0.0,0.0,Basic,Annual,False
4754,646,1,0.0,0.0,Basic,Monthly,False
4755,503,19,0.0,0.0,Basic,Annual,False
4756,562,21,0.0,0.0,Basic,Annual,False
4757,542,10,0.0,0.0,Basic,Monthly,False
4758,492,12,1.0,0.0,Family,Annual,False
4759,576,19,1.0,0.0,Premium,Annual,False
4760,478,5,0.0,0.0,Premium,Annual,False
4761,603,2,1.0,0.0,Premium,Monthly,False
4762,485,29,0.0,0.0,Premium,Annual,False
4763,516,9,0.0,0.0,Family,Annual,False
4764,406,54,3.0,1.0,Premium,Monthly,True
4765,428,7,0.0,0.0,Premium,Annual,False
4766,318,62,0.0,0.0,Basic,Monthly,False
4767,316,7,0.0,0.0,Premium,Annual,False
4768,336,6,0.0,0.0,Premium,Annual,False
4769,376,12,1.0,0.0,Basic,Annual,False
4770,381,33,1.0,0.0,Premium,Annual,False
4771,354,11,0.0,0.0,Basic,Monthly,False
4772,645,45,1.0,0.0,Premium,Monthly,False
4773,319,11,0.0,0.0,Premium,Annual,False
4774,567,19,0.0,0.0,Basic,Monthly,False
4775,646,14,0.0,0.0,Premium,Monthly,False
4776,432,83,0.0,0.0,Premium,Monthly,False
4777,542,3,1.0,0.0,Family,Annual,False
4778,575,0,0.0,0.0,Family,Annual,False
4779,501,15,0.0,0.0,Family,Annual,False
4780,560,21,0.0,0.0,Premium,Annual,False
4781,653,29,0.0,0.0,Basic,Annual,False
4782,611,4,0.0,0.0,Family,Annual,False
4783,417,11,0.0,0.0,Basic,Monthly,False
4784,649,8,0.0,0.0,Family,Annual,False
4785,377,19,0.0,0.0,Premium,Monthly,False
4786,325,13,0.0,0.0,Premium,Annual,False
4787,345,12,0.0,0.0,Premium,Monthly,False
4788,466,9,1.0,0.0,Family,Annual,False
4789,437,0,0.0,0.0,Family,Annual,False
4790,507,11,0.0,0.0,Basic,Annual,False
4791,458,2,0.0,0.0,Basic,Monthly,False
4792,436,9,1.0,0.0,Basic,Monthly,False
4793,414,15,1.0,0.0,Premium,Monthly,False
4794,641,3,0.0,0.0,Family,Annual,False
4795,406,16,0.0,0.0,Basic,Annual,False
4796,391,1,1.0,0.0,Premium,Annual,False
4797,552,2,0.0,0.0,Basic,Monthly,False
4798,574,8,0.0,0.0,Premium,Annual,False
4799,546,1,0.0,0.0,Premium,Monthly,False
4800,567,0,0.0,0.0,Basic,Annual,False
4801,394,13,0.0,0.0,Family,Annual,False
4802,613,18,0.0,0.0,Premium,Monthly,False
4803,598,16,0.0,0.0,Premium,Annual,False
4804,397,1,1.0,1.0,Premium,Monthly,False
4805,631,20,0.0,0.0,Basic,Annual,False
4806,555,5,1.0,1.0,Premium,Annual,False
4807,386,5,1.0,0.0,Family,Annual,False
4808,441,3,0.0,0.0,Basic,Monthly,False
4809,529,0,0.0,0.0,Family,Annual,False
4810,611,16,0.0,0.0,Premium,Annual,False
4811,369,2,0.0,0.0,Premium,Monthly,False
4812,474,2,0.0,0.0,Family,Annual,False
4813,331,5,0.0,0.0,Premium,Annual,False
4814,524,4,1.0,0.0,Basic,Annual,False
4815,329,47,0.0,0.0,Family,Annual,False
4816,521,6,0.0,0.0,Family,Annual,False
4817,553,14,0.0,0.0,Premium,Annual,False
4818,386,1,0.0,0.0,Family,Annual,False
4819,564,13,0.0,0.0,Family,Annual,False
4820,577,7,0.0,0.0,Premium,Annual,False
4821,310,34,0.0,0.0,Premium,Monthly,False
4822,630,2,1.0,0.0,Family,Annual,False
4823,404,10,0.0,0.0,Basic,Annual,False
4824,349,11,0.0,0.0,Premium,Annual,False
4825,570,45,1.0,0.0,Basic,Annual,False
4826,412,3,0.0,0.0,Premium,Annual,False
4827,427,2,1.0,0.0,Basic,Monthly,False
4828,448,2,0.0,0.0,Family,Annual,False
4829,584,19,0.0,0.0,Basic,Monthly,False
4830,292,0,0.0,0.0,Basic,Annual,False
4831,321,24,0.0,0.0,Family,Annual,False
4832,391,6,1.0,0.0,Family,Annual,False
4833,611,34,7.0,1.0,Premium,Monthly,True
4834,338,7,0.0,0.0,Premium,Annual,False
4835,600,8,0.0,0.0,Basic,Monthly,False
4836,410,9,0.0,0.0,Basic,Annual,False
4837,613,9,0.0,0.0,Premium,Monthly,False
4838,409,21,0.0,0.0,Premium,Monthly,False
4839,573,0,0.0,0.0,Basic,Monthly,False
4840,465,12,0.0,0.0,Premium,Annual,False
4841,576,4,0.0,0.0,Family,Annual,False
4842,536,0,0.0,0.0,Premium,Monthly,False
4843,643,9,0.0,0.0,Family,Annual,False
4844,441,5,0.0,0.0,Premium,Annual,False
4845,616,0,1.0,0.0,Basic,Annual,False
4846,428,24,0.0,0.0,Family,Annual,False
4847,572,28,0.0,0.0,Basic,Annual,False
4848,381,45,1.0,0.0,Basic,Monthly,False
4849,322,13,0.0,0.0,Basic,Annual,False
4850,335,21,0.0,0.0,Basic,Monthly,False
4851,607,7,0.0,0.0,Family,Annual,False
4852,301,32,4.0,1.0,Basic,Monthly,True
4853,308,56,0.0,0.0,Family,Annual,False
4854,392,14,0.0,0.0,Premium,Monthly,False
4855,560,9,1.0,1.0,Premium,Annual,False
4856,439,5,0.0,0.0,Basic,Monthly,False
4857,354,29,0.0,0.0,Basic,Annual,False
4858,363,22,1.0,0.0,Basic,Monthly,False
4859,427,18,0.0,0.0,Premium,Monthly,False
4860,483,3,0.0,0.0,Basic,Annual,False
4861,358,5,0.0,0.0,Premium,Annual,False
4862,440,30,0.0,0.0,Family,Annual,False
4863,492,0,0.0,0.0,Family,Annual,False
4864,411,0,1.0,0.0,Basic,Monthly,False
4865,331,0,1.0,0.0,Basic,Monthly,False
4866,642,2,0.0,0.0,Family,Annual,False
4867,588,5,0.0,0.0,Basic,Annual,False
4868,615,5,0.0,0.0,Family,Annual,False
4869,458,4,0.0,0.0,Basic,Monthly,False
4870,424,20,0.0,0.0,Premium,Monthly,False
4871,644,8,0.0,0.0,Premium,Annual,False
4872,331,3,0.0,0.0,Family,Annual,False
4873,314,2,0.0,0.0,Basic,Annual,False
4874,633,25,1.0,0.0,Premium,Annual,False
4875,305,45,0.0,0.0,Family,Annual,False
